36219.298334221,3,-24,25,3182500,-1
36219.298336545,1,249,25,3181500,-1
36219.298338779,1,248,25,3181000,-1
36219.298351192,3,-15,10,3180400,1
36219.298362175,3,-27,15,3179800,1
36219.298368737,3,-14,25,3182000,-1
36219.298411191,3,-14,25,3182000,-1
36219.298425960,3,236543990,100,3181000,-1
36219.298501567,3,248,25,3181000,-1
36219.298522468,3,236543994,10,3181000,-1
36219.298544441,3,249,25,3181600,-1
36219.298585448,3,236543814,3,3180200,1
36219.298610266,1,238,100,3181600,-1
36219.298617230,1,237,25,3180200,1
36219.299043005,1,236,3,3180200,1
36219.299196810,1,235,4,3181500,-1
36219.300551346,1,234,5,3181100,-1
36219.300573708,1,233,10,3180700,1
36219.300574523,1,232,25,3181600,-1
36219.303869873,1,231,100,3181000,-1
36219.303892087,1,230,10,3181000,-1
36219.303899121,1,229,25,3181400,-1
36219.303926275,1,228,44,3181000,-1
36219.304271659,3,-113,100,3172700,1
36219.310583904,3,-56,330,3184100,-1
36219.318613142,3,229,25,3181400,-1
36219.367709200,1,224,3,3173300,1
36219.440867274,3,-120,3,3188800,-1
36219.442631253,3,-22,25,3182400,-1
36219.442632306,1,221,25,3181300,-1
36219.442905540,3,-22,10,3182400,-1
36219.442944011,1,219,30,3181500,-1
36219.444924445,1,218,100,3181300,-1
36219.447770774,1,217,100,3180500,1
36219.475459366,3,-37,6,3179300,1
36219.476182445,1,215,5,3182300,-1
36219.488780607,3,233,100,3180700,1
36219.488810004,3,236528178,10,3180700,1
36219.488859596,3,-13,100,3180500,1
36219.488893339,1,211,100,3180100,1
36219.514434502,3,211,100,3180100,1
36219.532254027,1,209,10,3177100,1
36219.532770045,3,228,44,3181000,-1
36219.532804766,1,207,100,3180600,1
36219.544678632,3,207,12,3180600,1
36219.544729941,4,205,10,3180600,1
36219.544732505,1,204,30,3181000,-1
36219.544767880,4,203,40,3180600,1
36219.544767880,4,202,25,3180600,1
36219.544791002,1,201,19,3181000,-1
36219.544791779,1,200,43,3181000,-1
36219.544792553,1,199,100,3181000,-1
36219.544792667,1,198,43,3181100,-1
36219.544792818,1,197,44,3181000,-1
36219.544800371,3,236528178,25,3180700,1
36219.544805235,1,195,23,3181000,-1
36219.544812119,3,-17,25,3180300,1
36219.544823608,1,193,19,3180900,-1
