39170.802180080,1,250,10,3293000,1
39170.802234272,1,249,13,3292200,1
39170.802253079,1,248,10,3293100,1
39170.802261108,3,-17,25,3292000,1
39170.802275940,1,246,20,3293000,1
39170.802276159,3,543111150,37,3293400,-1
39170.802293127,3,543137702,10,3292800,1
39170.802293262,1,243,25,3293000,1
39170.802301028,1,242,25,3293100,1
39170.802302409,3,543111150,25,3293400,-1
39170.802318355,3,-27,22,3291500,1
39170.802338398,3,-999999999,16,3291500,1
39170.802345722,3,-33,100,3291000,1
39170.802355769,3,543111150,100,3293400,-1
39170.802368338,3,-6,10,3293400,-1
39170.802374542,3,543100266,100,3293900,-1
39170.802382432,3,-6,10,3293400,-1
39170.802392995,3,-6,10,3293400,-1
39170.802412852,1,232,12,3292900,1
39170.802412998,3,543133594,100,3292800,1
39170.802429185,1,230,10,3293000,1
39170.802498740,3,-6,10,3293400,-1
39170.802535317,1,228,20,3293000,1
39170.802553457,3,-8,10,3293500,-1
39170.802579650,1,226,25,3293500,-1
39170.802580971,1,225,25,3293000,1
39170.802691237,3,-6,37,3293400,-1
39170.802782698,3,543100358,100,3323100,-1
39170.802782698,1,222,100,3323300,-1
39170.802784236,3,543100362,100,3326500,-1
39170.802784236,1,220,100,3326800,-1
39170.802784386,3,543100366,100,3352200,-1
39170.802784386,1,218,100,3352400,-1
39170.802786369,3,543100370,100,3393100,-1
39170.802786369,1,216,100,3393100,-1
39170.802787222,3,543100374,100,3393100,-1
39170.802787222,1,214,100,3393100,-1
39170.802793637,1,213,100,3295500,-1
39170.802952969,3,-8,10,3293500,-1
39170.802960259,3,-6,10,3293400,-1
39170.802960434,3,543131498,4,3292500,1
39170.802960631,3,226,25,3293500,-1
39170.802984708,1,208,13,3292700,1
39170.802989881,3,-19,25,3291900,1
39170.802996560,1,206,146,3293200,-1
39170.803004013,1,205,20,3293200,-1
39170.803004888,1,204,10,3292000,1
39170.803005918,1,203,25,3293900,-1
39170.803018073,1,202,10,3293000,1
39170.803024191,1,201,37,3293300,-1
39170.803048458,1,200,20,3293000,1
39170.803109153,3,-28,4,3294500,-1
39170.803127339,3,222,100,3323300,-1
39170.803127339,1,197,100,3323200,-1
39170.803127479,3,220,100,3326800,-1
39170.803127479,1,195,100,3326700,-1
39170.803127643,3,218,100,3352400,-1
39170.803127643,1,193,100,3352300,-1
39170.803127765,3,216,100,3393000,-1
39170.803127765,1,191,100,3393000,-1
39170.804854999,1,190,100,3293800,-1
39170.807953960,1,189,100,3292500,1
39170.811670292,1,188,300,3295700,-1
39170.812273929,3,225,13,3291900,1
39170.812401535,3,201,20,3293300,-1
39170.828306893,3,-47,3,3290000,1
39170.833045018,1,184,20,3293300,-1
39170.835572047,4,183,5,3293200,-1
39170.835600900,1,182,10,3293000,1
39170.836070711,3,182,10,3293000,1
39170.836096552,3,205,25,3293300,-1
39170.836186973,3,543147626,22,3292900,1
39170.836186973,1,178,22,3293000,1
39170.836211063,1,177,20,3294200,-1
39170.836315752,3,202,10,3293000,1
39170.836446562,3,190,100,3293800,-1
39170.836453523,3,230,10,3293000,1
39170.836628563,3,197,100,3323200,-1
39170.836628563,1,172,100,3323300,-1
39170.836629377,3,195,100,3326700,-1
39170.836629377,1,170,100,3326800,-1
39170.836629566,3,193,100,3352300,-1
39170.836629566,1,168,100,3352400,-1
39170.836629713,3,191,100,3393000,-1
39170.836629713,1,166,100,3393000,-1
39170.836754197,1,165,100,3293300,-1
39170.836787231,1,164,14,3293300,-1
39170.836821775,1,163,100,3293400,-1
39170.836823914,3,178,22,3293000,1
39170.836823914,1,161,22,3291000,1
39170.836828656,1,160,37,3293300,-1
39170.836853590,3,543140358,100,3291900,1
39170.836983052,3,543131498,100,3292600,1
39170.837087035,1,157,10,3293100,1
39170.837113763,3,228,20,3293000,1
39170.837113963,3,543132026,100,3292600,1
39170.837239108,1,154,20,3293000,1
39170.837240882,3,172,100,3323300,-1
39170.837240882,1,152,100,3323200,-1
39170.837241917,3,170,100,3326800,-1
39170.837241917,1,150,100,3326700,-1
39170.837242151,3,168,100,3352400,-1
39170.837242151,1,148,100,3352300,-1
39170.837242382,3,166,100,3393000,-1
39170.837242382,1,146,100,3393000,-1
39170.837972073,3,152,100,3323200,-1
39170.837972073,1,144,100,3323300,-1
39170.837972210,3,150,100,3326700,-1
39170.837972210,1,142,100,3326800,-1
39170.837972371,3,148,100,3352300,-1
39170.837972371,1,140,100,3352400,-1
39170.837973250,3,146,100,3393000,-1
39170.837973250,1,138,100,3393000,-1
39170.838068943,1,137,20,3293000,1
39170.838235233,1,136,10,3293000,1
39170.838329778,1,135,16,3292500,1
39170.838358858,1,134,100,3291900,1
39170.838458802,3,144,100,3323300,-1
39170.838458802,1,132,100,3323200,-1
39170.838459968,3,142,100,3326800,-1
39170.838459968,1,130,100,3326700,-1
39170.838460081,3,140,100,3352400,-1
39170.838460081,1,128,100,3352300,-1
39170.838460218,3,138,100,3393000,-1
39170.838460218,1,126,100,3393000,-1
39170.839051436,3,132,100,3323200,-1
39170.839051436,1,124,100,3323300,-1
39170.839052325,3,130,100,3326700,-1
39170.839052325,1,122,100,3326800,-1
39170.839052464,3,128,100,3352300,-1
39170.839052464,1,120,100,3352400,-1
39170.839052633,3,126,100,3393000,-1
39170.839052633,1,118,100,3393000,-1
39170.839430578,1,117,100,3292600,1
39170.839650370,1,116,100,3293300,-1
39170.843860757,3,-22,300,3294200,-1
39170.843866618,1,114,300,3294800,-1
39170.862641398,1,113,10,3293200,-1
39170.862649673,3,136,10,3293000,1
39170.863976498,3,154,20,3293000,1
39170.864005166,1,110,10,3295000,-1
39170.868003381,1,109,20,3293200,-1
39170.868047095,3,225,25,3292900,1
39170.868050006,3,232,20,3292900,1
39170.868053189,1,106,37,3293200,-1
39170.868070387,3,543147638,100,3292900,1
39170.868083460,3,137,20,3293000,1
39170.868116616,3,543147610,10,3292900,1
39170.868138653,3,543143166,10,3292900,1
39170.868200919,3,543137674,25,3292800,1
39170.868444743,3,200,23,3293000,1
39170.868464457,3,543143166,10,3292900,1
39170.868468064,3,243,20,3293000,1
39170.868523431,3,243,20,3293000,1
39170.868601607,1,96,20,3292900,1
39170.868710321,3,543073710,100,3292800,1
39170.868716572,3,543137806,37,3292900,1
39170.868717503,3,134,100,3291900,1
39170.868719564,1,92,40,3293300,-1
39170.868732031,3,543137810,100,3292900,1
39170.868744969,1,90,25,3292900,1
39170.868778870,3,90,25,3292900,1
39170.868798418,3,-267,100,3263300,1
39170.868798418,1,87,100,3215400,1
39170.868831369,1,86,37,3293300,-1
39170.868928406,3,543143178,100,3263200,1
39170.868928406,1,84,100,3263000,1
39170.868929914,3,543143182,100,3260400,1
39170.868929914,1,82,100,3259900,1
39170.868931052,3,543143186,100,3234200,1
39170.868931052,1,80,100,3233800,1
39170.868933073,3,543143190,100,3193200,1
39170.868933073,1,78,100,3193200,1
39170.868954575,3,84,100,3263000,1
39170.868954575,1,76,100,3263100,1
39170.868954836,3,82,100,3259900,1
39170.868954836,1,74,100,3260000,1
39170.868954990,3,80,100,3233800,1
39170.868954990,1,72,100,3233900,1
39170.868955153,3,78,100,3193200,1
39170.868955153,1,70,100,3193200,1
39170.869005993,3,96,10,3292900,1
39170.869036612,3,543137830,25,3292900,1
39170.869044611,1,67,25,3293300,-1
39170.869115982,3,124,100,3323300,-1
39170.869115982,1,65,100,3323200,-1
39170.869117713,3,122,100,3326800,-1
39170.869117713,1,63,100,3326700,-1
39170.869117861,3,120,100,3352400,-1
39170.869117861,1,61,100,3352300,-1
39170.869117991,3,118,100,3393000,-1
39170.869117991,1,59,100,3393000,-1
39170.869173551,1,58,10,3293400,-1
39170.869320571,1,57,13,3294400,-1
39170.869426329,1,56,13,3294300,-1
39170.869636011,3,543137830,37,3292900,1
39170.869638429,3,543073714,25,3292800,1
39170.869650809,3,543143166,10,3292900,1
39170.869716782,3,65,100,3323300,-1
39170.869716782,1,51,100,3323200,-1
39170.869716926,3,63,100,3326800,-1
39170.869716926,1,49,100,3326700,-1
39170.869717055,3,61,100,3352400,-1
39170.869717055,1,47,100,3352300,-1
39170.869717146,3,59,100,3393000,-1
39170.869717146,1,45,100,3393000,-1
39170.869774056,3,-999999999,100,3263300,1
39170.869837356,3,543147650,1,3293500,-1
39170.870965490,3,-55,300,3289100,1
39170.870975038,1,41,200,3290300,1
39170.872439246,1,40,1,3294300,-1
39170.881495088,3,543147642,25,3292900,1
39170.883968095,1,38,100,3293300,-1
39170.887634654,1,37,100,3293700,-1
39170.887719499,3,543143166,20,3292900,1
39170.889311196,1,35,3,3294000,-1
39170.901364689,3,-999999999,10,3292800,1
39170.903518545,3,-999999999,100,3292800,1
39170.903520176,3,543143166,20,3292900,1
39170.903565458,1,31,25,3293400,-1
39170.903591875,3,96,37,3292900,1
39170.903595421,1,29,10,3293400,-1
39170.903595555,1,28,25,3293400,-1
39170.903630414,1,27,25,3291800,1
39170.903647658,3,-999999999,10,3292800,1
39170.903649861,3,86,37,3293400,-1
39170.903927018,1,24,20,3293300,-1
39170.903960673,1,23,10,3293500,-1
39170.903963724,1,22,38,3293400,-1
39170.903970034,1,21,37,3292900,1
39170.903990317,3,543143166,25,3292900,1
39170.903990317,1,19,37,3293400,-1
39170.903995078,3,188,25,3294400,-1
39170.903995216,1,17,37,3293400,-1
39170.904000560,1,16,20,3293400,-1
39170.904010901,3,23,20,3293500,-1
39170.904053466,1,14,10,3292900,1
39170.904407992,1,13,3,3293900,-1
39170.907903435,3,22,38,3293400,-1
39170.931972473,1,11,25,3291900,1
39170.936294728,3,14,10,3292900,1
39170.936301194,1,9,10,3293400,-1
39170.936318879,3,21,10,3292900,1
39170.936319035,1,7,10,3293400,-1
39170.936319171,3,543143166,10,3292900,1
39170.936333222,1,5,10,3293400,-1
39170.936402617,3,117,100,3292200,1
39170.936407227,3,-999999999,10,3292800,1
39170.936437199,3,21,20,3292900,1
39170.936440288,3,21,37,3292900,1
