3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,54,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,154,3315200,43,3316200,35,3315100,10,3316600,35,3315000,43,3316800,35,3314700,100,3317000,36,3314300,100,3318000,100,3314200,160,3318200,1,3314100,120,3318300,1,3314000,150,3318500,293,3313500,100,3318600,7,3313400,100
3316000,154,3315200,43,3316100,100,3315100,10,3316200,35,3315000,43,3316600,35,3314700,100,3316800,35,3314300,100,3317000,36,3314200,160,3318000,100,3314100,120,3318200,1,3314000,150,3318300,1,3313500,100,3318500,293,3313400,100
3316000,154,3315200,43,3316100,100,3315100,110,3316200,35,3315000,43,3316600,35,3314700,100,3316800,35,3314300,100,3317000,36,3314200,160,3318000,100,3314100,120,3318200,1,3314000,150,3318300,1,3313500,100,3318500,293,3313400,100
3316000,154,3315200,33,3316100,100,3315100,110,3316200,35,3315000,43,3316600,35,3314700,100,3316800,35,3314300,100,3317000,36,3314200,160,3318000,100,3314100,120,3318200,1,3314000,150,3318300,1,3313500,100,3318500,293,3313400,100
3316000,154,3315200,33,3316100,100,3315100,110,3316200,35,3315000,143,3316600,35,3314700,100,3316800,35,3314300,100,3317000,36,3314200,160,3318000,100,3314100,120,3318200,1,3314000,150,3318300,1,3313500,100,3318500,293,3313400,100
3316000,154,3315100,110,3316100,100,3315000,143,3316200,35,3314700,100,3316600,35,3314300,100,3316800,35,3314200,160,3317000,36,3314100,120,3318000,100,3314000,150,3318200,1,3313500,100,3318300,1,3313400,100,3318500,293,3313200,160
3316000,154,3315100,10,3316100,100,3315000,143,3316200,35,3314700,100,3316600,35,3314300,100,3316800,35,3314200,160,3317000,36,3314100,120,3318000,100,3314000,150,3318200,1,3313500,100,3318300,1,3313400,100,3318500,293,3313200,160
3316000,154,3315100,10,3316100,100,3315000,143,3316200,35,3314800,100,3316600,35,3314700,100,3316800,35,3314300,100,3317000,36,3314200,160,3318000,100,3314100,120,3318200,1,3314000,150,3318300,1,3313500,100,3318500,293,3313400,100
3316000,154,3315100,10,3316100,100,3315000,143,3316200,35,3314800,100,3316600,35,3314300,100,3316800,35,3314200,160,3317000,36,3314100,120,3318000,100,3314000,150,3318200,1,3313500,100,3318300,1,3313400,100,3318500,293,3313200,160
3316000,154,3315100,10,3316100,100,3315000,143,3316200,35,3314800,100,3316600,35,3314300,100,3316800,35,3314200,160,3317000,36,3314100,120,3318000,100,3314000,150,3318200,1,3313500,100,3318300,1,3313400,100,3318500,293,3313200,160
3316000,154,3315100,10,3316100,100,3315000,143,3316200,135,3314800,100,3316600,35,3314300,100,3316800,35,3314200,160,3317000,36,3314100,120,3318000,100,3314000,150,3318200,1,3313500,100,3318300,1,3313400,100,3318500,293,3313200,160
3316000,154,3315000,143,3316100,100,3314800,100,3316200,135,3314300,100,3316600,35,3314200,160,3316800,35,3314100,120,3317000,36,3314000,150,3318000,100,3313500,100,3318200,1,3313400,100,3318300,1,3313200,160,3318500,293,3313100,110
3316000,154,3315000,43,3316100,100,3314800,100,3316200,135,3314300,100,3316600,35,3314200,160,3316800,35,3314100,120,3317000,36,3314000,150,3318000,100,3313500,100,3318200,1,3313400,100,3318300,1,3313200,160,3318500,293,3313100,110
3316000,154,3315000,10,3316100,100,3314800,100,3316200,135,3314300,100,3316600,35,3314200,160,3316800,35,3314100,120,3317000,36,3314000,150,3318000,100,3313500,100,3318200,1,3313400,100,3318300,1,3313200,160,3318500,293,3313100,110
3316000,154,3314800,100,3316100,100,3314300,100,3316200,135,3314200,160,3316600,35,3314100,120,3316800,35,3314000,150,3317000,36,3313500,100,3318000,100,3313400,100,3318200,1,3313200,160,3318300,1,3313100,110,3318500,293,3313000,157
3316000,154,3314800,100,3316100,100,3314300,100,3316200,135,3314200,160,3316600,35,3314100,120,3316800,35,3314000,150,3317000,36,3313500,100,3318000,100,3313400,100,3318200,1,3313200,160,3318300,1,3313100,110,3318500,293,3313000,157
3316000,154,3314900,100,3316100,100,3314800,100,3316200,135,3314300,100,3316600,35,3314200,160,3316800,35,3314100,120,3317000,36,3314000,150,3318000,100,3313500,100,3318200,1,3313400,100,3318300,1,3313200,160,3318500,293,3313100,110
